Date,usdinr,jpyinr,eurinr
20-05-2012 23:58,64.293,0.6401958,72.514
21-05-2012 23:58,66.303,0.64190256,72.533
22-05-2012 23:58,67.35,0.63838938,71.984
23-05-2012 23:58,67.39,0.62895008,72.087
24-05-2012 23:58,65.698,0.62847054,71.795
25-05-2012 23:58,65.698,0.62603542,71.202
26-05-2012 23:58,66.59,0.6245916,71.547
27-05-2012 23:58,66.51,0.622622,71.547
28-05-2012 23:58,68.61,0.61967147,71.547
29-05-2012 23:58,66.27,0.62628204,72.263
30-05-2012 23:58,65.66,0.6217113,72.447
31-05-2012 23:58,65.238,0.61910562,72.29
01-06-2012 23:58,65.238,0.61910562,71.921
02-06-2012 23:58,65.238,0.6143088,72.517
03-06-2012 23:58,64.06,0.61627958,72.606
04-06-2012 23:58,63.62,0.6171048,72.518
05-06-2012 23:58,63.16,0.6116412,72.292
06-06-2012 23:58,63.62,0.609899836,72.467
07-06-2012 23:58,63.373,0.60894592,71.699
08-06-2012 23:58,63.373,0.60894592,71.778
09-06-2012 23:58,63.29,0.608985,71.522
10-06-2012 23:58,63.29,0.605170098,71.523
11-06-2012 23:58,63.18,0.609161784,71.523
12-06-2012 23:58,63.58,0.602192,70.274
13-06-2012 23:58,62.19,0.60496192,70.595
14-06-2012 23:58,62.228,0.59708016,70.777
15-06-2012 23:58,62.228,0.59708016,70.916
16-06-2012 23:58,62.72,0.59248235,71.417
17-06-2012 23:58,62.68,0.58934334,71.416
18-06-2012 23:58,62.72,0.59278658,71.416
19-06-2012 23:58,62.43,0.60087204,71.445
20-06-2012 23:58,61.73,0.60003048,71.589
21-06-2012 23:58,62.508,0.60260172,70.938
22-06-2012 23:58,62.909,0.60260172,71.466
23-06-2012 23:58,62.91,0.60197984,70.607
24-06-2012 23:58,62.58,0.59951312,70.608
25-06-2012 23:58,62.61,0.60111711,70.608
26-06-2012 23:58,62.07,0.59480567,70.817
27-06-2012 23:58,61.96,0.59892894,70.474
28-06-2012 23:58,61.428,0.5951328,70.381
29-06-2012 23:58,61.428,0.59575273,70.659
30-06-2012 23:58,61.38,0.5960122,70.585
01-07-2012 23:58,61.6,0.59341664,70.657
02-07-2012 23:58,62.03,0.591978076,70.583
03-07-2012 23:58,61.81,0.5907124,69.924
04-07-2012 23:58,61.61,0.58993548,69.86
05-07-2012 23:58,60.96,0.58898283,70.217
06-07-2012 23:58,61.013,0.58898283,69.98
07-07-2012 23:58,60.99,0.5852483,70.508
08-07-2012 23:58,61.38,0.5887634,70.509
09-07-2012 23:58,61.83,0.5871285,70.509
10-07-2012 23:58,61.45,0.58698528,69.578
11-07-2012 23:58,61.1,0.59180416,69.843
12-07-2012 23:58,61.233,0.59260399,69.423
13-07-2012 23:58,61.233,0.59322582,69.491
14-07-2012 23:58,61.24,0.5930519,69.598
15-07-2012 23:58,60.62,0.59773983,69.489
16-07-2012 23:58,61.19,0.59298816,69.685
17-07-2012 23:58,61.52,0.59225208,69.713
18-07-2012 23:58,61.45,0.5890723,69.834
19-07-2012 23:58,61.458,0.59424,70.885
20-07-2012 23:58,61.458,0.59424,70.815
21-07-2012 23:58,61.44,0.5904384,70.817
22-07-2012 23:58,61.51,0.59589018,70.931
23-07-2012 23:58,61.45,0.58980465,71.325
24-07-2012 23:58,61.32,0.58826086,71.161
25-07-2012 23:58,62.22,0.58907922,71.117
26-07-2012 23:58,61.743,0.58953404,71.477
27-07-2012 23:58,61.743,0.58953404,71.477
28-07-2012 23:58,62.2,0.5902645,71.411
29-07-2012 23:58,61.98,0.590855002,71.121
30-07-2012 23:58,62.16,0.59447821,71.277
31-07-2012 23:58,62.47,0.59110598,70.576
01-08-2012 23:58,62.85,0.60104562,70.429
02-08-2012 23:58,62.473,0.61246176,70.309
03-08-2012 23:58,63.339,0.61246176,70.309
04-08-2012 23:58,63.34,0.6141267,70.652
05-08-2012 23:58,63.48,0.61738458,70.629
06-08-2012 23:58,63.96,0.60390078,70.555
07-08-2012 23:58,63.37,0.610562232,70.459
08-08-2012 23:58,63.04,0.6062763,70.85
09-08-2012 23:58,62.973,0.6142444,70.851
10-08-2012 23:58,62.729,0.6142444,70.851
11-08-2012 23:58,62.71,0.611875,70.954
12-08-2012 23:58,62.2,0.62140708,70.768
13-08-2012 23:58,62.11,0.61086216,70.637
14-08-2012 23:58,62.76,0.61333888,70.219
15-08-2012 23:58,62.99,0.609854,70.505
16-08-2012 23:58,62.726,0.60865146,70.505
17-08-2012 23:58,62.726,0.60865146,70.519
18-08-2012 23:58,62.24,0.6053775,70.744
19-08-2012 23:58,62.503,0.611241024,70.709
20-08-2012 23:58,62.46,0.60485453,71.264
21-08-2012 23:58,62.54,0.60193512,70.655
22-08-2012 23:58,62.413,0.6081999,71.126
23-08-2012 23:58,62.392,0.60734736,71.159
24-08-2012 23:58,62.392,0.60734736,71.127
25-08-2012 23:58,62.46,0.6084072,71.09
26-08-2012 23:58,62.318,0.60523305,70.799
27-08-2012 23:58,62.363,0.60766728,70.456
28-08-2012 23:58,61.7,0.6082802,70.519
29-08-2012 23:58,61.58,0.6070101,70.4
30-08-2012 23:58,61.428,0.60641808,69.48
31-08-2012 23:58,61.428,0.60579675,70.4
01-09-2012 23:58,61.15,0.6045975,71.002
02-09-2012 23:58,60.87,0.60547334,71.503
03-09-2012 23:58,60.98,0.606702642,71.426
04-09-2012 23:58,61.59,0.6072055,71.971
05-09-2012 23:58,62.16,0.60729984,72.106
06-09-2012 23:58,62.188,0.60675816,72.177
07-09-2012 23:58,62.188,0.60675816,72.106
08-09-2012 23:58,62.188,0.6101634,71.784
09-09-2012 23:58,61.78,0.61280969,72.05
10-09-2012 23:58,61.71,0.6026328,72.784
11-09-2012 23:58,62.03,0.60327796,73.491
12-09-2012 23:58,62.46,0.5898208,73.468
13-09-2012 23:58,61.993,0.59123504,73.44
14-09-2012 23:58,61.993,0.59123504,72.3881
15-09-2012 23:58,62.02,0.5933187,74
16-09-2012 23:58,61.84,0.5886408,73.75
17-09-2012 23:58,61.748,0.59349192,74.188
18-09-2012 23:58,61.79,0.59092748,75.208
19-09-2012 23:58,61.89,0.60378304,75.351
20-09-2012 23:58,61.933,0.60341228,74.6187
21-09-2012 23:58,61.933,0.60341228,75.448
22-09-2012 23:58,61.67,0.6012628,77.088
23-09-2012 23:58,61.78,0.5991076,77.591
24-09-2012 23:58,61.803,0.602463772,77.066
25-09-2012 23:58,61.84,0.5947501,77.455
26-09-2012 23:58,62.06,0.598732746,76.669
27-09-2012 23:58,62.183,0.59553354,75.6251
28-09-2012 23:58,62.183,0.59553354,76.742
29-09-2012 23:58,62.23,0.5967756,77.567
30-09-2012 23:58,62.31,0.59287315,78.705
01-10-2012 23:58,62.08,0.58859028,77.947
02-10-2012 23:58,62.12,0.59022976,78.729
03-10-2012 23:58,61.78,0.589489068,77.893
04-10-2012 23:58,61.9,0.58206276,77.707
05-10-2012 23:58,61.9,0.58206276,77.777
06-10-2012 23:58,61.44,0.5813456,78.457
07-10-2012 23:58,61.47,0.58117748,77.95
08-10-2012 23:58,61.47,0.57675744,78.944
09-10-2012 23:58,61.54,0.576638046,78.384
10-10-2012 23:58,61.42,0.5809518,77.372
11-10-2012 23:58,61.538,0.58155504,77.443
12-10-2012 23:58,61.538,0.58155504,77.443
13-10-2012 23:58,61.55,0.5776056,77.569
14-10-2012 23:58,61.618,0.582927384,77.208
15-10-2012 23:58,61.97,0.589594479,78.286
16-10-2012 23:58,61.87,0.589292262,77.616
17-10-2012 23:58,62.13,0.5942565,76.7
18-10-2012 23:58,62.688,0.59210232,77.195
19-10-2012 23:58,62.688,0.59210232,77.284
20-10-2012 23:58,62.73,0.5949524,78.031
21-10-2012 23:58,63.38,0.59103288,76.724
22-10-2012 23:58,62.38,0.59143896,78.661
23-10-2012 23:58,62.468,0.5893655,78.285
24-10-2012 23:58,62.31,0.58841088,76.95
25-10-2012 23:58,62.678,0.58841088,76.95
26-10-2012 23:58,62.678,0.58841088,78.25
27-10-2012 23:58,62.5,0.587064,78.038
28-10-2012 23:58,62.87,0.58720512,77.914
29-10-2012 23:58,62.13,0.59321472,77.737
30-10-2012 23:58,62.23,0.596035616,78.252
31-10-2012 23:58,62.23,0.59758734,77.917
01-11-2012 23:58,62.298,0.59303964,77.917
02-11-2012 23:58,62.298,0.59355791,77.896
03-11-2012 23:58,62.09,0.5935677,78.668
04-11-2012 23:58,62.448,0.591633108,78.95
05-11-2012 23:58,62.03,0.58847132,77.951
06-11-2012 23:58,61.68,0.590045302,78.234
07-11-2012 23:58,62.15,0.58876951,78.324
08-11-2012 23:58,61.848,0.58854084,77.2
09-11-2012 23:58,61.848,0.5873868,78.463
10-11-2012 23:58,61.83,0.5869956,78.704
11-11-2012 23:58,61.79,0.5884769,80.573
12-11-2012 23:58,62.21,0.589703696,80.809
13-11-2012 23:58,62.26,0.58794013,79.767
14-11-2012 23:58,62.13,0.589287227,81.004
15-11-2012 23:58,62.133,0.58878756,81.08
16-11-2012 23:58,62.133,0.58878756,81.15
17-11-2012 23:58,62.01,0.587727,80.635
18-11-2012 23:58,62.068,0.582029,80.813
19-11-2012 23:58,61.978,0.57999249,81.574
20-11-2012 23:58,62.15,0.584014482,81.181
21-11-2012 23:58,62.02,0.585542384,79.4
22-11-2012 23:58,61.788,0.576816,80.859
23-11-2012 23:58,61.788,0.5769933,80.859
24-11-2012 23:58,61.82,0.576816,81.186
25-11-2012 23:58,62.17,0.574983168,81.089
26-11-2012 23:58,61.6,0.57821421,81.364
27-11-2012 23:58,61.748,0.578428928,81.907
28-11-2012 23:58,60.8,0.572464794,81.45
29-11-2012 23:58,61.078,0.5734764,82.123
30-11-2012 23:58,61.078,0.5725258,83.281
01-12-2012 23:58,61.23,0.5731002,84.124
02-12-2012 23:58,60.81,0.57592548,84.654
03-12-2012 23:58,61.04,0.57808291,85.482
04-12-2012 23:58,60.77,0.57788709,85.868
05-12-2012 23:58,61.46,0.57911479,84.32
06-12-2012 23:58,61.198,0.58122616,84.559
07-12-2012 23:58,61.198,0.58221798,85.727
08-12-2012 23:58,60.98,0.58221798,85.902
09-12-2012 23:58,61.04,0.577521072,88.716
10-12-2012 23:58,61.108,0.578175,91.716
11-12-2012 23:58,60.95,0.577081928,88.029
12-12-2012 23:58,61.333,0.5760352,86.38
13-12-2012 23:58,60.893,0.57747968,86.802
14-12-2012 23:58,60.893,0.57747968,87.926
15-12-2012 23:58,61.02,0.57747968,86.987
16-12-2012 23:58,60.59,0.5771805,88.982
17-12-2012 23:58,60.22,0.57846216,88.479
18-12-2012 23:58,60.16,0.5814634,86.525
19-12-2012 23:58,60.238,0.582860328,84.4
20-12-2012 23:58,59.883,0.5850894,85.984
21-12-2012 23:58,59.883,0.5850894,85.984
22-12-2012 23:58,59.84,0.5850894,86.389
23-12-2012 23:58,60.008,0.590827604,84.61
24-12-2012 23:58,59.78,0.58800296,84.139
25-12-2012 23:58,59.898,0.5867361,84.601
26-12-2012 23:58,60.39,0.589403192,84.251
27-12-2012 23:58,60.078,0.58904472,84.28
28-12-2012 23:58,60.078,0.5896464,84.684
29-12-2012 23:58,59.67,0.58838879,83.717
30-12-2012 23:58,60.108,0.590221236,84.58
31-12-2012 23:58,60.083,0.59034352,85.553
01-01-2013 23:58,60.138,0.590026038,83.502
02-01-2013 23:58,60.3,0.592096505,81.95
03-01-2013 23:58,60.173,0.59197468,84.157
04-01-2013 23:58,60.173,0.59170846,84.855
05-01-2013 23:58,60.34,0.59272311,84.405
06-01-2013 23:58,60.248,0.591095716,84.517
07-01-2013 23:58,60.228,0.5861067,84.346
08-01-2013 23:58,60.25,0.584248473,83.641
09-01-2013 23:58,60.288,0.58463922,83.1
10-01-2013 23:58,60.288,0.58463922,84.457
11-01-2013 23:58,60.288,0.58523641,84.899
12-01-2013 23:58,60.15,0.58868936,84.564
13-01-2013 23:58,60.288,0.5885178,84.391
14-01-2013 23:58,60.88,0.58801872,84.744
15-01-2013 23:58,61.088,0.59405556,84.046
16-01-2013 23:58,61.103,0.5922987,82.8706
17-01-2013 23:58,60.638,0.59306856,82.8706
18-01-2013 23:58,60.629,0.59246768,83.299
19-01-2013 23:58,60.63,0.5921623,83.647
20-01-2013 23:58,60.643,0.591200412,84.064
21-01-2013 23:58,60.418,0.59095994,83.517
22-01-2013 23:58,60.338,0.594919708,82.94
23-01-2013 23:58,60.263,0.59494386,82.546
24-01-2013 23:58,60.178,0.59494386,81.94
25-01-2013 23:58,60.06,0.59434108,82.669
26-01-2013 23:58,60.02,0.594006918,83.361
27-01-2013 23:58,60.11,0.5919653,83.565
28-01-2013 23:58,59.978,0.590948011,83.41
29-01-2013 23:58,59.89,0.590539114,83.489
30-01-2013 23:58,59.893,0.58972046,83.807
31-01-2013 23:58,59.958,0.58972046,83.807
01-02-2013 23:58,59.958,0.58972046,83.797
02-02-2013 23:58,59.85,0.58951085,84.155
03-02-2013 23:58,59.5,0.58860417,84.319
04-02-2013 23:58,59.31,0.58556975,84.779
05-02-2013 23:58,59.478,0.5888293,84.726
06-02-2013 23:58,59.458,0.59616592,84.832
07-02-2013 23:58,58.56,0.59616592,84.832
08-02-2013 23:58,58.578,0.596778,84.82
09-02-2013 23:58,58.56,0.594023624,84.81
10-02-2013 23:58,58.368,0.592793349,84.191
11-02-2013 23:58,58.583,0.60201647,83.957
12-02-2013 23:58,58.688,0.599887448,83.465
13-02-2013 23:58,58.278,0.5991524,83.279
14-02-2013 23:58,58.518,0.5976138,83.279
15-02-2013 23:58,58.421,0.59854102,83.925
16-02-2013 23:58,58.42,0.59769248,83.388
17-02-2013 23:58,58.708,0.5984255,82.967
18-02-2013 23:58,58.97,0.596341056,84.266
19-02-2013 23:58,58.83,0.5918464,83.619
20-02-2013 23:58,58.913,0.59375221,82.8513
21-02-2013 23:58,59.188,0.5955792,83.465
22-02-2013 23:58,59.289,0.59314448,84.554
23-02-2013 23:58,59.289,0.592232885,84.738
24-02-2013 23:58,59.148,0.58969296,85.574
25-02-2013 23:58,59.3,0.584184,85.287
26-02-2013 23:58,59.273,0.58423284,84.804
27-02-2013 23:58,59.02,0.58165406,84.991
28-02-2013 23:58,59.168,0.58165406,84.72
01-03-2013 23:58,59.168,0.579900633,84.546
02-03-2013 23:58,59.168,0.58201043,84.206
03-03-2013 23:58,59.198,0.5807183,84.5
04-03-2013 23:58,59.208,0.58150976,84.313
05-03-2013 23:58,59.333,0.5842804,84.716
06-03-2013 23:58,59.288,0.58152993,85.036
07-03-2013 23:58,59.703,0.581405,85.038
08-03-2013 23:58,59.703,0.5809248,84.345
09-03-2013 23:58,59.703,0.580052432,84.455
10-03-2013 23:58,60.178,0.577290492,84.749
11-03-2013 23:58,60.08,0.57700782,84.276
12-03-2013 23:58,59.81,0.5729113,84.83
13-03-2013 23:58,60.088,0.57428988,84.807
14-03-2013 23:58,60.168,0.57251151,84.809
15-03-2013 23:58,60.168,0.57251151,84.888
16-03-2013 23:58,60.101,0.56950416,84.314
17-03-2013 23:58,60.153,0.57022718,84.69
18-03-2013 23:58,60.19,0.570117434,84.232
19-03-2013 23:58,60.078,0.569081743,84.347
20-03-2013 23:58,60.203,0.56463288,84.12
21-03-2013 23:58,60.038,0.56523936,84.12
22-03-2013 23:58,60.011,0.56869708,83.815
23-03-2013 23:58,60.053,0.57004434,83.923
24-03-2013 23:58,60.028,0.569563437,83.934
25-03-2013 23:58,59.685,0.560840864,84.907
26-03-2013 23:58,59.733,0.558379202,84.929
27-03-2013 23:58,59.718,0.55802201,85.395
28-03-2013 23:58,59.718,0.55802201,84.2641
29-03-2013 23:58,59.779,0.55831842,85.459
30-03-2013 23:58,59.948,0.56002022,84.88
31-03-2013 23:58,59.748,0.5604062,85.315
01-04-2013 23:58,59.758,0.558253018,84.87
02-04-2013 23:58,60.188,0.565708,84.783
03-04-2013 23:58,60.01,0.5594127,84.683
04-04-2013 23:58,60.088,0.5594127,84.756
05-04-2013 23:58,60.088,0.55880132,84.781
06-04-2013 23:58,60.118,0.56347879,84.8
07-04-2013 23:58,60.118,0.564952826,84.429
08-04-2013 23:58,60.118,0.565892342,84.513
09-04-2013 23:58,60.178,0.56768805,84.73
10-04-2013 23:58,60.278,0.5616315,85.038
11-04-2013 23:58,60.278,0.56061118,85.108
12-04-2013 23:58,60.278,0.5616065,84.79
13-04-2013 23:58,60.238,0.565595758,85.41
14-04-2013 23:58,60.098,0.5670065,84.884
15-04-2013 23:58,60.013,0.567024426,85.134
16-04-2013 23:58,60.118,0.565670768,85.018
17-04-2013 23:58,60.053,0.56927262,84.427
18-04-2013 23:58,60.053,0.56927262,84.427
19-04-2013 23:58,60.053,0.57111096,84.581
20-04-2013 23:58,60.05,0.570012032,84.859
21-04-2013 23:58,60.123,0.572305546,84.751
22-04-2013 23:58,60.25,0.578870136,84.303
23-04-2013 23:58,60.548,0.581168367,84.419
24-04-2013 23:58,61.208,0.5736973,84.545
25-04-2013 23:58,61.208,0.5736973,84.624
26-04-2013 23:58,61.208,0.57247014,83.995
27-04-2013 23:58,60.938,0.5724818,83.962
28-04-2013 23:58,60.843,0.571197906,83.968
29-04-2013 23:58,61.493,0.570063,83.674
30-04-2013 23:58,61.238,0.565268446,83.722
01-05-2013 23:58,61.138,0.56514612,83.258
02-05-2013 23:58,60.981,0.56514612,83.258
03-05-2013 23:58,61.138,0.5643792,83.257
04-05-2013 23:58,61.12,0.56823246,83.4
05-05-2013 23:58,61.22,0.565740707,83.845
06-05-2013 23:58,61.088,0.56319077,83.637
07-05-2013 23:58,60.64,0.562296249,84.687
08-05-2013 23:58,60.773,0.5464422,85.671
09-05-2013 23:58,60.96,0.5460239,84.967
10-05-2013 23:58,60.773,0.54356986,85.876
11-05-2013 23:58,60.773,0.540250161,86.216
12-05-2013 23:58,60.668,0.541012444,85.366
13-05-2013 23:58,60.6,0.53508503,85.252
14-05-2013 23:58,60.668,0.534005212,84.749
15-05-2013 23:58,60.463,0.53639336,84.539
16-05-2013 23:58,60.463,0.53541672,84.541
17-05-2013 23:58,60.463,0.53603073,84.285
18-05-2013 23:58,60.563,0.53617242,84.536
19-05-2013 23:58,60.46,0.53108913,84.423
20-05-2013 23:58,60.448,0.530587728,84.643
21-05-2013 23:58,60.61,0.531609183,84.698
22-05-2013 23:58,60.513,0.5306888,84.87
23-05-2013 23:58,60.5,0.5306888,84.87
24-05-2013 23:58,60.513,0.5276034,84.585
25-05-2013 23:58,60.523,0.529761287,85.149
26-05-2013 23:58,60.678,0.527935772,84.783
27-05-2013 23:58,60.483,0.523871604,84.307
28-05-2013 23:58,60.37,0.523497042,85.311
29-05-2013 23:58,60.388,0.5243424,84.688
30-05-2013 23:58,60.201,0.5243424,84.612
31-05-2013 23:58,60.201,0.523733371,84.696
01-06-2013 23:58,60.38,0.521791908,84.663
02-06-2013 23:58,60.598,0.5244032,85.483
03-06-2013 23:58,60.923,0.525198,85.369
04-06-2013 23:58,60.923,0.524637146,85.307
05-06-2013 23:58,60.648,0.52437129,85.354
06-06-2013 23:58,60.648,0.52453989,85.354
07-06-2013 23:58,61.019,0.523544322,85.185
08-06-2013 23:58,61.098,0.5234606,85.174
09-06-2013 23:58,61.053,0.51840132,85.122
10-06-2013 23:58,60.908,0.516002752,84.737
11-06-2013 23:58,60.733,0.515517352,84.897
12-06-2013 23:58,60.853,0.50952753,85.213
13-06-2013 23:58,60.853,0.50952753,85.274
14-06-2013 23:58,60.819,0.50887554,85.205
15-06-2013 23:58,60.938,0.512038494,85.145
16-06-2013 23:58,60.98,0.518681359,84.971
17-06-2013 23:58,60.938,0.52698638,84.722
18-06-2013 23:58,61.49,0.5247732,84.65
19-06-2013 23:58,61.138,0.527092,84.697
20-06-2013 23:58,61.138,0.52640156,84.776
21-06-2013 23:58,61.138,0.52952746,84.987
22-06-2013 23:58,61.67,0.536233152,84.386
23-06-2013 23:58,61.933,0.545569863,84.362
24-06-2013 23:58,61.718,0.534758042,85.046
25-06-2013 23:58,61.538,0.529183166,84.742
26-06-2013 23:58,61.65,0.52866968,85.084
27-06-2013 23:58,61.538,0.52979589,85.157
28-06-2013 23:58,61.715,0.52979589,84.829
29-06-2013 23:58,61.538,0.526078583,85
30-06-2013 23:58,61.298,0.525415539,85.056
01-07-2013 23:58,61.353,0.52622,84.206
02-07-2013 23:58,61.048,0.5271579,84.456
03-07-2013 23:58,61.278,0.5271579,83.947
04-07-2013 23:58,61.278,0.527797,84.02
05-07-2013 23:58,61.278,0.52788,84.175
06-07-2013 23:58,61.003,0.52776627,84.033
07-07-2013 23:58,61.393,0.53047386,83.492
08-07-2013 23:58,61.373,0.5262838,82.812
09-07-2013 23:58,61.833,0.525716548,82.685
10-07-2013 23:58,61.358,0.5252074,82.287
11-07-2013 23:58,61.358,0.524311,82.357
12-07-2013 23:58,61.358,0.524311,82.352
13-07-2013 23:58,61.228,0.53027207,82.585
14-07-2013 23:58,61.143,0.535585827,82.699
15-07-2013 23:58,61.1,0.53032265,82.385
16-07-2013 23:58,61.163,0.52310233,82.837
17-07-2013 23:58,61.163,0.52559364,82.258
18-07-2013 23:58,61.163,0.52359573,82.343
19-07-2013 23:58,61.08,0.52545906,81.741
20-07-2013 23:58,61.298,0.5244746,82.536
21-07-2013 23:58,61.181,0.52598964,82.808
22-07-2013 23:58,61.283,0.528791078,83.242
23-07-2013 23:58,61.433,0.534306968,83.735
24-07-2013 23:58,61.398,0.5258355,83.483
25-07-2013 23:58,61.351,0.5236935,83.55
26-07-2013 23:58,61.351,0.52430961,83.614
27-07-2013 23:58,61.413,0.523522353,83.18
28-07-2013 23:58,61.388,0.519483037,83.141
29-07-2013 23:58,61.37,0.522191031,83.346
30-07-2013 23:58,61.493,0.51865516,83.221
31-07-2013 23:58,61.513,0.52156617,83.221
01-08-2013 23:58,61.401,0.52053039,83.288
02-08-2013 23:58,61.401,0.52236972,83.097
03-08-2013 23:58,61.53,0.518530902,83.221
04-08-2013 23:58,61.49,0.521268488,83.818
05-08-2013 23:58,61.368,0.521710499,84.341
06-08-2013 23:58,61.593,0.522460462,84.441
07-08-2013 23:58,61.708,0.5271105,83.807
08-08-2013 23:58,61.708,0.52773063,83.813
09-08-2013 23:58,61.708,0.52907325,83.92
10-08-2013 23:58,61.823,0.524916394,83.945
11-08-2013 23:58,61.718,0.523626579,83.358
12-08-2013 23:58,61.938,0.527313198,83.6
13-08-2013 23:58,61.923,0.525107071,83.515
14-08-2013 23:58,61.76,0.51986957,83.418
15-08-2013 23:58,61.76,0.52050721,83.332
16-08-2013 23:58,61.681,0.521357144,83.333
17-08-2013 23:58,61.853,0.523911225,83.407
18-08-2013 23:58,61.84,0.522201529,83.452
19-08-2013 23:58,61.788,0.519036955,83.415
20-08-2013 23:58,61.853,0.522694275,82.828
21-08-2013 23:58,62.203,0.5218405,82.429
22-08-2013 23:58,62.223,0.5219246,82.502
23-08-2013 23:58,62.223,0.52324167,82.33
24-08-2013 23:58,61.948,0.524725468,82.544
25-08-2013 23:58,61.788,0.520933344,81.417
26-08-2013 23:58,61.856,0.522911376,81.51
27-08-2013 23:58,61.783,0.522366279,81.476
28-08-2013 23:58,61.911,0.5216484,80.19
29-08-2013 23:58,61.911,0.5213124,79.8405
30-08-2013 23:58,61.907,0.5213124,80.2
31-08-2013 23:58,61.818,0.522758636,79.952
01-09-2013 23:58,61.873,0.52336086,80.182
02-09-2013 23:58,62.108,0.52038557,80.25
03-09-2013 23:58,62.473,0.517220627,79.514
04-09-2013 23:58,62.6,0.51540236,79.71
05-09-2013 23:58,62.518,0.51523516,79.698
06-09-2013 23:58,62.518,0.51400254,79.565
07-09-2013 23:58,63.168,0.51501632,80.031
08-09-2013 23:58,63.653,0.51675668,80.44
09-09-2013 23:58,63.518,0.520664194,79.983
10-09-2013 23:58,62.983,0.52006277,80.051
11-09-2013 23:58,63.238,0.51648631,80.629
12-09-2013 23:58,63.297,0.51914925,80.636
13-09-2013 23:58,63.297,0.519777,80.636
14-09-2013 23:58,63.223,0.516130957,80.359
15-09-2013 23:58,63.433,0.517978024,80.795
16-09-2013 23:58,63.4,0.516787425,80.538
17-09-2013 23:58,63.513,0.515388456,80.875
18-09-2013 23:58,63.513,0.51974624,80.65
19-09-2013 23:58,63.59,0.51974624,80.72
20-09-2013 23:58,63.6,0.51985336,80.65
21-09-2013 23:58,63.663,0.51738136,80.397
22-09-2013 23:58,63.378,0.516162473,80.121
23-09-2013 23:58,63.028,0.52205715,80.231
24-09-2013 23:58,63.028,0.517334247,80.268
25-09-2013 23:58,63.278,0.51981699,80.776
26-09-2013 23:58,63.17,0.51911727,80.826
27-09-2013 23:58,63.17,0.51911727,80.838
28-09-2013 23:58,63.338,0.519530939,81.609
29-09-2013 23:58,63.568,0.519772188,81.652
30-09-2013 23:58,63.273,0.522538353,81.856
01-10-2013 23:58,62.668,0.527085047,81.7
02-10-2013 23:58,62.348,0.52450085,81.755
03-10-2013 23:58,62.111,0.52455958,81.835
04-10-2013 23:58,62.111,0.52393436,81.823
05-10-2013 23:58,62.068,0.520749977,81.75
06-10-2013 23:58,61.973,0.51900898,81.768
07-10-2013 23:58,62.088,0.51973284,81.828
08-10-2013 23:58,62.058,0.518368562,81.884
09-10-2013 23:58,61.863,0.521304,81.875
10-10-2013 23:58,61.611,0.51954,81.903
11-10-2013 23:58,61.611,0.5201585,82.16
12-10-2013 23:58,61.638,0.5194422,82.048
13-10-2013 23:58,61.648,0.517918639,81.448
14-10-2013 23:58,61.553,0.517671368,81.226
15-10-2013 23:58,61.598,0.516838547,81.119
16-10-2013 23:58,61.433,0.51807808,81.119
17-10-2013 23:58,61.311,0.51801152,81.125
18-10-2013 23:58,61.311,0.51801152,81.507
19-10-2013 23:58,61.473,0.519586009,81.262
20-10-2013 23:58,61.403,0.521561949,81.445
21-10-2013 23:58,61.351,0.523558163,81.83
22-10-2013 23:58,61.796,0.52339505,81.658
23-10-2013 23:58,62.013,0.52598663,81.764
24-10-2013 23:58,62.013,0.52596981,81.774
25-10-2013 23:58,62.025,0.52598663,81.813
26-10-2013 23:58,61.728,0.52978655,81.498
27-10-2013 23:58,61.614,0.525521748,81.251
28-10-2013 23:58,61.86,0.5248779,81.302
29-10-2013 23:58,61.733,0.529155264,81.446
30-10-2013 23:58,61.963,0.534702,81.529
31-10-2013 23:58,62.039,0.5349036,81.52
01-11-2013 23:58,62.039,0.53533855,81.389
02-11-2013 23:58,62.13,0.5297446,80.863
03-11-2013 23:58,62.342,0.53010753,80.701
04-11-2013 23:58,62.382,0.533147535,80.872
05-11-2013 23:58,62.17,0.531630339,80.584
06-11-2013 23:58,62.05,0.52851136,80.651
07-11-2013 23:58,62.06,0.52995904,80.657
08-11-2013 23:58,62.069,0.530099173,80.669
09-11-2013 23:58,62.186,0.529430803,80.554
10-11-2013 23:58,62.112,0.52828896,80.383
11-11-2013 23:58,62.074,0.533082474,80.991
12-11-2013 23:58,62.165,0.53522568,82.12
13-11-2013 23:58,62.101,0.5319284,82.211
14-11-2013 23:58,62.061,0.53181985,82.209
15-11-2013 23:58,62.061,0.53181985,81.72
16-11-2013 23:58,62.171,0.532851264,81.273
17-11-2013 23:58,62.233,0.535776584,82.232
18-11-2013 23:58,61.877,0.537297138,81.737
19-11-2013 23:58,61.754,0.531872645,81.909
20-11-2013 23:58,61.651,0.53156854,81.927
21-11-2013 23:58,61.631,0.53161882,81.997
22-11-2013 23:58,61.631,0.53161882,81.803
23-11-2013 23:58,61.901,0.531378775,81.578
24-11-2013 23:58,61.813,0.528592674,81.586
25-11-2013 23:58,62.305,0.52480445,81.114
26-11-2013 23:58,62.443,0.525595298,81.365
27-11-2013 23:58,62.453,0.52246509,81.373
28-11-2013 23:58,62.775,0.52251447,81.424
29-11-2013 23:58,62.775,0.522718905,81.14
30-11-2013 23:58,62.673,0.520131278,80.751
